2.466970	2.021479	2.957244	2.136123	3.317413	2.474089	1.750103	2.125150	2.014642	1.486865	2.643331	3.283213	3.332805	1.380321	2.292365	2.452731	2.084150	2.516115	2.567852	2.052426	2.779331	2.501227
2.296235	2.500117	3.128646	2.176551	3.267749	2.590597	1.947865	2.488206	1.539075	1.663267	3.114488	3.276423	3.067682	1.447651	2.674255	2.352164	1.841327	2.485332	2.257591	2.501655	2.426820	2.916454
2.061555	2.720672	2.818619	1.770619	2.995962	2.208407	2.271610	2.918430	1.642622	1.878277	3.230135	3.588304	2.011940	1.453532	2.879087	2.500584	1.761966	2.450234	2.444176	2.838971	3.034153	2.716388
1.811422	2.812395	2.434888	1.434456	3.059298	2.027883	2.041742	3.177945	1.825581	1.881980	3.241027	3.714428	1.488591	1.609164	2.886005	2.042322	2.135505	2.707381	2.774225	3.076277	2.769228	2.296441
1.773444	2.730724	2.162222	1.342179	2.693248	2.388262	2.026172	3.416711	1.817951	1.831978	2.793500	3.758819	1.491682	2.080094	2.566709	1.747386	2.091343	2.717956	2.783978	2.697236	2.042260	2.399621
2.077144	2.578651	2.201156	1.501517	2.372423	3.039997	2.147928	3.411531	1.674038	1.921176	2.338312	3.454554	1.335417	2.148390	2.257920	1.801378	1.896797	2.829137	2.240527	2.691923	2.061464	2.283549
2.605373	2.428449	2.357373	1.506710	1.897924	3.952812	2.063944	2.993673	1.428528	1.855815	2.533901	3.090727	1.136023	2.018189	2.209714	1.808819	1.666030	2.858460	1.952705	2.774286	1.809016	2.447623
3.141791	2.199644	2.397744	1.693424	1.960102	4.233579	2.088072	2.400707	1.293740	1.750226	3.166956	2.622062	1.277854	2.317359	2.601059	1.680905	1.755291	2.911512	1.676591	2.849295	1.760219	3.167596
3.455544	2.447349	2.345562	1.694505	1.968230	4.416317	2.269314	2.443300	1.235371	1.778771	3.288893	2.060175	1.461532	2.490732	2.827001	1.888171	2.040957	2.898815	1.335099	2.915454	1.875743	3.488844
3.816933	2.525275	2.147223	1.772374	2.055782	4.358537	2.330512	2.243763	1.202476	2.056724	2.830843	1.620929	1.698340	2.462949	2.490565	2.003461	2.235842	2.909744	1.429628	2.921382	1.868643	3.926742
4.263410	2.415581	2.196556	1.742632	2.050872	4.051471	2.646342	2.069079	1.175004	2.229571	2.663612	1.530813	1.891469	2.241103	2.076102	2.036546	2.255688	2.766564	1.441703	3.258346	1.877017	4.225223
4.543554	2.531539	2.198661	1.732555	2.099131	3.457112	2.517440	2.360077	1.168394	2.098953	2.925672	1.435874	1.956755	2.079230	1.852553	2.014482	2.104435	2.636642	1.409079	3.052201	1.911769	4.095159
4.611219	2.648882	2.165154	1.638049	2.000963	2.795948	2.219661	2.511658	1.170540	2.070796	3.223889	1.538886	1.897924	1.871150	1.917687	1.939597	1.979834	2.499903	1.520290	2.866865	1.639941	3.614329
4.358717	3.142075	2.260209	1.825788	1.767761	2.236617	2.234459	2.564227	1.162317	2.029820	3.082350	1.736523	1.795965	1.629378	1.833170	1.977618	1.825114	2.338987	1.488249	2.943587	1.567189	3.008719
3.916028	3.456647	2.200179	2.051664	1.581348	1.820338	2.292249	2.555784	1.147687	1.993871	2.583428	1.900230	1.604494	1.472715	1.745806	2.132044	1.763554	2.243184	1.322002	3.065052	1.451253	2.386079
3.390576	3.424539	2.016740	2.211570	1.473855	1.671041	2.374247	2.511108	1.140229	1.975708	2.070348	1.969749	1.381285	1.291956	1.706922	2.238566	1.688244	2.131982	1.449255	3.080037	1.290857	1.824951
2.843346	3.103595	1.800640	2.203204	1.586441	1.591380	2.828928	2.424797	1.151041	1.942519	1.901815	1.966639	1.180618	1.103310	1.659254	2.279446	1.612743	2.023327	1.391566	3.232696	1.220982	1.643429
2.353603	2.924563	1.515827	2.170977	1.488057	1.597845	3.389856	2.300635	1.176706	2.164874	1.961115	1.953701	1.045190	1.135772	1.769994	2.252633	1.828440	1.981765	1.188048	3.297323	1.149192	1.476302
2.090703	2.579879	1.265738	2.162484	1.347781	1.786220	3.672232	2.157178	1.204262	2.368979	2.362914	1.936817	1.052243	1.202012	1.691763	2.165465	2.145036	1.915127	1.099850	3.231509	1.035809	1.337996
1.852899	2.233827	1.217286	1.922279	1.279806	1.829563	3.614214	2.002623	1.227588	2.440747	2.697493	1.891508	1.085454	1.152370	1.530350	2.057973	2.116348	1.789610	1.047942	3.148564	0.908800	1.265327
1.671717	1.938881	1.153379	1.754144	1.271947	1.711626	3.242819	1.841226	1.247294	2.359534	2.882640	1.805929	1.114613	1.059031	1.448403	1.948859	1.886105	1.579398	0.950359	2.896804	0.862247	1.191045
1.641180	1.765518	1.200917	1.803603	1.267861	1.488318	2.669634	1.701425	1.261868	2.169595	2.857989	1.683041	1.242797	0.963241	1.340765	1.839048	1.646262	1.343398	0.924069	2.620353	1.007418	1.094307
1.645501	1.649285	1.233135	1.782276	1.245977	1.231354	2.356597	1.612843	1.267852	1.976836	2.627508	1.528060	1.326885	0.870963	1.208944	1.736738	1.664713	1.188996	0.964625	2.335098	1.129764	1.043396
1.672907	1.530434	1.246314	1.553540	1.288240	1.259454	2.158398	1.564062	1.262949	1.913832	2.273922	1.417705	1.292321	0.807261	1.137894	1.619860	1.804115	1.071402	1.035889	2.008580	1.198642	0.992565
1.733128	1.411220	1.236548	1.258371	1.240200	1.213114	2.052615	1.519135	1.242441	1.831259	1.914907	1.321189	1.169427	0.760537	1.113588	1.508450	1.937213	0.948373	1.173975	1.881189	1.164619	0.938233
1.897049	1.292375	1.205194	1.154582	1.112755	1.138110	1.987429	1.457102	1.200084	1.736182	1.641974	1.241568	1.162399	0.704270	1.115732	1.409050	2.081972	0.860852	1.373409	1.747044	1.037416	0.881082
2.107924	1.175475	1.155863	1.227553	0.950041	1.124864	2.067387	1.390600	1.142775	1.736023	1.474376	1.194432	1.149433	0.658242	1.163954	1.333426	2.236567	0.826615	1.561753	1.608603	0.935033	0.941294
2.262664	1.071856	1.093822	1.336449	0.804864	1.124462	2.249073	1.421657	1.189576	1.682716	1.373258	1.145136	1.131737	0.648086	1.229354	1.305161	2.397120	0.808455	1.661421	1.469055	0.850154	0.990303
2.345242	1.042179	1.087525	1.402529	0.709835	1.124500	2.309501	1.443494	1.226499	1.622157	1.308297	1.097534	1.110480	0.654112	1.165280	1.298302	2.540363	0.780455	1.635619	1.361764	0.807125	1.008145
2.354413	1.087495	1.149596	1.419089	0.662425	1.112013	2.277950	1.456563	1.188906	1.694988	1.273018	1.047737	1.088323	0.643203	1.060896	1.304007	2.638362	0.744361	1.492447	1.281190	0.821869	1.030974
2.303594	1.104013	1.178646	1.408184	0.637409	1.072326	2.177779	1.462166	1.125473	1.813394	1.256753	0.992095	1.067692	0.641932	1.009909	1.313141	2.722967	0.716827	1.272459	1.203964	0.880195	1.046951
2.209565	1.098498	1.177162	1.437412	0.608897	1.001176	2.018684	1.462006	1.060693	1.939331	1.235409	0.927232	1.050434	0.698689	1.101200	1.326040	2.712282	0.708022	1.149850	1.130494	0.951073	1.032967
2.095002	1.075600	1.150579	1.424765	0.564094	0.904373	1.832907	1.457579	0.968492	2.038943	1.185774	0.853473	1.037623	0.779295	1.199342	1.343563	2.598335	0.710493	1.148607	1.061320	1.011017	0.981907
1.983391	1.038780	1.104744	1.363494	0.502945	0.790927	1.651455	1.446719	0.871022	2.098248	1.101929	0.772330	1.029490	0.852958	1.224582	1.359146	2.478960	0.707000	1.172518	0.995925	1.055405	1.041095
1.893791	0.991785	1.045876	1.367675	0.536781	0.677029	1.495884	1.427876	0.792451	2.104193	0.995127	0.768699	1.025534	0.910783	1.185047	1.381206	2.341947	0.684667	1.180630	0.934148	1.088681	1.042555
1.831872	0.937504	0.992119	1.379046	0.584094	0.611593	1.386583	1.400450	0.752774	2.059579	0.884305	0.846527	1.024756	0.948288	1.154607	1.394744	2.194012	0.641923	1.174669	0.932212	1.097403	1.088712
1.793829	0.879346	0.971040	1.326119	0.630501	0.571875	1.333164	1.364361	0.725139	1.977813	0.847216	0.900947	1.025908	0.970236	1.094144	1.401218	2.036061	0.585371	1.156850	0.946996	1.081181	1.158054
1.771914	0.821819	0.938928	1.229152	0.671549	0.553038	1.333533	1.320924	0.708053	1.878317	0.801101	0.932362	1.027714	0.988421	1.012581	1.396048	1.862871	0.548405	1.128685	0.940856	1.053334	1.222024
1.759187	0.768191	0.896218	1.132430	0.704590	0.553928	1.374657	1.271811	0.698456	1.787245	0.763274	0.942722	1.029529	1.013742	0.944145	1.373567	1.672746	0.547061	1.092347	0.916136	1.021625	1.280842
1.749881	0.721186	0.844625	1.052882	0.728229	0.565381	1.434635	1.218675	0.693327	1.721006	0.744470	0.937119	1.034730	1.053062	0.907188	1.338868	1.591837	0.527409	1.050180	0.875817	0.991870	1.333561
1.740425	0.681031	0.785992	0.991216	0.741669	0.574969	1.497068	1.163097	0.687181	1.698086	0.783223	0.921319	1.045320	1.104914	0.901207	1.295617	1.544753	0.494709	1.004439	0.823176	0.970970	1.390357
1.729096	0.647455	0.722563	0.920331	0.744666	0.572904	1.549030	1.106667	0.670461	1.717312	0.849209	0.903199	1.035330	1.160578	0.982386	1.251384	1.490487	0.458185	1.001177	0.761536	0.945655	1.420434
1.714514	0.619238	0.655331	0.825927	0.737779	0.554102	1.586727	1.050366	0.642253	1.774246	0.919314	0.904297	1.047860	1.209215	1.033452	1.247144	1.431470	0.439173	1.081590	0.722006	0.908948	1.452079
1.696152	0.594932	0.621710	0.780241	0.736688	0.518725	1.609860	0.995380	0.663510	1.854669	0.983848	0.995591	1.069892	1.242577	1.037717	1.233611	1.368962	0.426715	1.139269	0.711990	0.858504	1.485470
1.671726	0.582132	0.589253	0.870794	0.770902	0.477214	1.619819	0.942738	0.678265	1.949790	1.035250	1.102614	1.060620	1.255658	1.000705	1.215123	1.302711	0.419075	1.175776	0.699863	0.794065	1.514391
1.639680	0.575035	0.563452	0.946750	0.789931	0.440664	1.625191	0.893239	0.714445	2.036919	1.068589	1.178260	1.045901	1.248635	0.947320	1.192836	1.232238	0.418155	1.199717	0.677171	0.725150	1.532019
1.600048	0.566780	0.553018	0.977010	0.798816	0.403868	1.607262	0.852866	0.757376	2.110076	1.082353	1.220231	1.047457	1.226480	0.903763	1.195147	1.158408	0.413182	1.220432	0.645276	0.661654	1.538153
1.553202	0.557572	0.542150	0.956224	0.794239	0.371596	1.585131	0.837590	0.794772	2.167014	1.077466	1.229632	1.048001	1.195890	0.879750	1.192946	1.083131	0.395191	1.231006	0.606254	0.620072	1.533695
1.499657	0.548965	0.531341	0.912627	0.778488	0.357590	1.553365	0.822805	0.826066	2.207813	1.056653	1.209299	1.047520	1.186741	0.864912	1.182780	1.008309	0.368970	1.226294	0.568323	0.597354	1.520074
1.442064	0.542809	0.520828	0.894219	0.754124	0.374818	1.510462	0.808818	0.851019	2.232905	1.051151	1.213202	1.046165	1.191877	0.844116	1.167592	0.935500	0.343679	1.255242	0.538369	0.599826	1.499964
1.383509	0.544960	0.510796	0.878412	0.723279	0.395336	1.458477	0.795858	0.869514	2.242125	1.050866	1.211088	1.043988	1.193671	0.811229	1.146225	0.865239	0.325037	1.309113	0.508196	0.624788	1.489957
1.326504	0.548085	0.501291	0.869904	0.688082	0.412112	1.396984	0.783868	0.881696	2.241559	1.037472	1.182528	1.040966	1.194590	0.779596	1.122489	0.810375	0.311208	1.341428	0.478129	0.663571	1.478656
1.274013	0.552415	0.492739	0.864259	0.650417	0.421327	1.328562	0.773155	0.887933	2.227454	1.013011	1.217950	1.036983	1.194675	0.765474	1.091764	0.854267	0.295096	1.352026	0.448625	0.706682	1.465607
1.229035	0.567510	0.484727	0.851540	0.612134	0.423017	1.255261	0.763481	0.888639	2.199987	0.980002	1.250818	1.031799	1.193557	0.755908	1.055473	0.884019	0.293190	1.338734	0.419819	0.749929	1.450767
1.192633	0.587974	0.477565	0.887081	0.574450	0.414773	1.178913	0.755041	0.884245	2.160505	0.941350	1.274237	1.025413	1.191282	0.749614	1.010647	0.899715	0.317302	1.304869	0.392052	0.790161	1.433759
1.165046	0.612451	0.471141	0.936297	0.538574	0.394835	1.113082	0.747502	0.875391	2.107793	0.910039	1.285330	1.017537	1.189085	0.743760	0.972152	0.903152	0.335860	1.256203	0.365410	0.823795	1.414957
1.146668	0.639797	0.465110	0.966795	0.510744	0.394404	1.072155	0.740997	0.862443	2.044735	0.878481	1.282607	1.008204	1.188275	0.731688	0.942191	0.897982	0.345552	1.227239	0.352314	0.853296	1.394700
1.135141	0.667818	0.459633	0.972901	0.497489	0.392759	1.027416	0.735128	0.846508	1.977569	0.841863	1.265522	0.997618	1.188704	0.728538	0.905178	0.889709	0.346475	1.190841	0.343531	0.878787	1.372840
1.128497	0.695273	0.454515	0.958486	0.485146	0.386386	0.980171	0.729902	0.829844	1.905194	0.802180	1.234214	0.986255	1.190041	0.711021	0.861143	0.884750	0.340670	1.145221	0.334382	0.899488	1.349062
1.124843	0.720262	0.449386	0.948699	0.473770	0.376526	0.931760	0.767842	0.816966	1.831085	0.760444	1.189005	0.974594	1.192771	0.672546	0.818489	0.888954	0.330633	1.092290	0.325087	0.912603	1.323532
1.121598	0.742150	0.444419	1.042099	0.463254	0.374299	0.881866	0.787185	0.805872	1.772847	0.717377	1.130757	0.962545	1.196049	0.612641	0.777593	0.905807	0.318792	1.034709	0.315714	0.918152	1.296595
1.116667	0.759812	0.439394	1.158506	0.453352	0.373874	0.831895	0.785985	0.793340	1.739821	0.673736	1.060850	0.950267	1.196582	0.593558	0.733593	0.935208	0.305647	0.974661	0.306355	0.919168	1.268101
1.108800	0.772471	0.434001	1.256566	0.443747	0.372882	0.781364	0.765054	0.778745	1.702708	0.630281	1.012545	0.947114	1.190722	0.582767	0.688002	0.973713	0.290885	0.913189	0.297220	0.932842	1.238326
1.096619	0.779923	0.428561	1.324802	0.434121	0.369097	0.731499	0.726893	0.761895	1.659676	0.587853	0.959189	0.948986	1.177292	0.573123	0.640288	1.015863	0.274696	0.851775	0.288270	0.942106	1.207542
1.079194	0.782309	0.422728	1.359837	0.424187	0.379300	0.681817	0.702654	0.742715	1.615969	0.547047	0.900650	0.947850	1.162760	0.564634	0.623174	1.055782	0.257689	0.791275	0.279669	0.944789	1.175984
1.057080	0.780255	0.416395	1.367590	0.413794	0.381991	0.633049	0.698206	0.721450	1.568929	0.514147	0.838406	0.944078	1.162323	0.557649	0.611643	1.088183	0.240686	0.733000	0.271418	0.951152	1.143857
1.030544	0.778945	0.409963	1.357796	0.403001	0.375245	0.586069	0.693719	0.698803	1.521441	0.485400	0.773457	0.937805	1.157372	0.552141	0.599784	1.108934	0.238157	0.677954	0.263514	0.962226	1.111323
1.014985	0.777115	0.402972	1.336369	0.396929	0.363034	0.541013	0.689396	0.689871	1.472230	0.485626	0.708626	0.929822	1.150208	0.547927	0.587683	1.115473	0.243102	0.626876	0.256086	0.965947	1.078502
0.993743	0.773317	0.395653	1.302614	0.393191	0.352165	0.498561	0.685134	0.706658	1.422620	0.484237	0.662331	0.921081	1.142913	0.544940	0.574975	1.107312	0.244861	0.580224	0.249049	0.964400	1.045494
0.966758	0.767841	0.388086	1.252016	0.388914	0.337267	0.492659	0.681194	0.717740	1.370292	0.480396	0.622534	0.912735	1.137505	0.543276	0.561250	1.085224	0.244386	0.538163	0.242399	0.956684	1.012536
0.934967	0.762509	0.380059	1.182611	0.384293	0.319900	0.497368	0.682002	0.723737	1.318276	0.472546	0.581028	0.905355	1.136055	0.542683	0.547561	1.051560	0.242558	0.500770	0.236143	0.944440	0.979710
0.899803	0.760333	0.392662	1.096192	0.383168	0.302148	0.501156	0.687064	0.724365	1.263296	0.460438	0.538403	0.897961	1.140082	0.542861	0.532306	1.009532	0.240046	0.468159	0.230307	0.930230	0.947079
0.872245	0.758785	0.404757	0.997255	0.382413	0.285723	0.503883	0.689229	0.720118	1.209119	0.444421	0.495291	0.889792	1.150391	0.543716	0.516978	0.963039	0.237264	0.440344	0.224811	0.915685	0.914802
0.843817	0.756258	0.413588	0.911823	0.380966	0.272123	0.505334	0.690436	0.712858	1.155271	0.425106	0.464074	0.880319	1.166593	0.545222	0.500976	0.917182	0.234410	0.417160	0.219631	0.900721	0.883027
0.812248	0.752511	0.421152	0.842721	0.378631	0.261757	0.505918	0.693062	0.708146	1.102296	0.403362	0.438126	0.869460	1.187356	0.546881	0.485191	0.913731	0.232300	0.398307	0.214745	0.884510	0.868708
0.778546	0.748040	0.427879	0.806216	0.375321	0.254162	0.505092	0.699501	0.703142	1.052341	0.381287	0.411212	0.857317	1.210950	0.548827	0.472717	0.907004	0.232460	0.383518	0.210137	0.868321	0.868416
0.742926	0.744225	0.431572	0.762351	0.371004	0.248385	0.503482	0.709165	0.693933	1.006794	0.361230	0.383744	0.847201	1.235431	0.550650	0.460784	0.900368	0.232445	0.372341	0.205811	0.851251	0.860286
0.705878	0.743526	0.431166	0.724389	0.365720	0.243464	0.500640	0.720488	0.680894	0.964948	0.350222	0.356146	0.849914	1.258900	0.552367	0.449190	0.897131	0.232339	0.364349	0.201703	0.839442	0.839491
0.668561	0.744032	0.426429	0.719349	0.359452	0.238480	0.496933	0.754822	0.664677	0.927039	0.341792	0.328735	0.850199	1.279841	0.553680	0.438410	0.900079	0.232375	0.358918	0.197792	0.832425	0.807320
0.631012	0.744433	0.417731	0.705730	0.352267	0.233098	0.492316	0.798761	0.646510	0.892896	0.332549	0.320944	0.848627	1.297088	0.554750	0.428050	0.910841	0.232835	0.355625	0.194059	0.826160	0.764920
0.594079	0.744513	0.405299	0.682207	0.344251	0.235483	0.486849	0.838023	0.626549	0.862074	0.321100	0.313501	0.846385	1.309546	0.555339	0.417602	0.929714	0.233916	0.353917	0.190487	0.820645	0.742736
0.557947	0.743997	0.391303	0.648923	0.335508	0.246851	0.480755	0.872798	0.604949	0.834008	0.307871	0.307351	0.843542	1.316658	0.558846	0.407027	0.955777	0.235687	0.353339	0.187066	0.836903	0.730825
0.523373	0.742709	0.390872	0.622689	0.326145	0.258965	0.473918	0.903534	0.582157	0.808626	0.297723	0.304805	0.839264	1.317982	0.566149	0.396589	0.987092	0.237897	0.353522	0.183812	0.853830	0.717405
0.490365	0.740462	0.389337	0.632537	0.322100	0.271213	0.470641	0.930753	0.558614	0.785121	0.292102	0.300245	0.833128	1.314060	0.572206	0.386640	1.021472	0.240121	0.354148	0.180680	0.869194	0.702346
0.459288	0.737230	0.386865	0.638973	0.320708	0.283068	0.486413	0.954649	0.536577	0.762991	0.286843	0.293001	0.825017	1.306067	0.577218	0.376773	1.056719	0.241813	0.354938	0.177661	0.880568	0.685802
0.430414	0.732947	0.383591	0.636889	0.319073	0.294240	0.496912	0.975137	0.518315	0.742078	0.281895	0.282708	0.815093	1.294979	0.581280	0.367066	1.090914	0.242396	0.356939	0.174748	0.889307	0.668283
0.403922	0.727628	0.379546	0.628749	0.317236	0.304386	0.499953	0.991963	0.500171	0.722341	0.277172	0.273511	0.803633	1.280839	0.584659	0.357590	1.122579	0.241398	0.360852	0.171933	0.894082	0.649789
0.379917	0.721274	0.374819	0.620193	0.315266	0.313233	0.503027	1.004967	0.482760	0.703827	0.272627	0.268469	0.790969	1.263808	0.587534	0.348402	1.150729	0.238825	0.362975	0.169213	0.894092	0.630254
0.358430	0.713915	0.369503	0.610320	0.313207	0.320610	0.502394	1.014363	0.466664	0.686622	0.268163	0.263132	0.777550	1.244429	0.589681	0.339547	1.174778	0.234729	0.363590	0.166591	0.890296	0.610010
0.339436	0.705589	0.363671	0.600269	0.311139	0.326384	0.511668	1.020536	0.452322	0.670811	0.263748	0.257585	0.763894	1.223454	0.590747	0.331060	1.194380	0.229444	0.362660	0.164074	0.884127	0.589083
0.322860	0.696352	0.357386	0.590699	0.309146	0.333731	0.519880	1.023830	0.440103	0.656449	0.259343	0.251846	0.750733	1.201671	0.590351	0.323200	1.208670	0.226670	0.359784	0.161636	0.875223	0.567609
0.308589	0.686636	0.350710	0.581381	0.307241	0.343344	0.526838	1.024563	0.430345	0.643542	0.254940	0.248587	0.738269	1.179824	0.588652	0.315771	1.217086	0.226792	0.354395	0.159274	0.862188	0.553940
0.303392	0.682708	0.343706	0.572037	0.305385	0.350831	0.532579	1.022870	0.423247	0.632217	0.250572	0.244951	0.725845	1.158622	0.585859	0.308721	1.219884	0.224729	0.350568	0.156984	0.845740	0.545486
0.300001	0.676341	0.336430	0.562054	0.303543	0.356341	0.537197	1.018606	0.418887	0.622296	0.246254	0.240028	0.712982	1.138605	0.581983	0.302048	1.217761	0.220929	0.347951	0.154763	0.826132	0.536472
0.297753	0.668076	0.328944	0.551260	0.301704	0.359939	0.547427	1.011554	0.417165	0.613515	0.242047	0.233916	0.699338	1.120064	0.577304	0.298061	1.211185	0.215452	0.344821	0.152607	0.804525	0.526677
0.296385	0.658460	0.322460	0.539787	0.299846	0.364666	0.556386	1.001747	0.417870	0.605680	0.237999	0.226722	0.690252	1.103126	0.573253	0.300114	1.200928	0.208495	0.341216	0.150518	0.782030	0.516339
0.295644	0.647979	0.318880	0.536494	0.297987	0.374331	0.564273	0.989534	0.420693	0.598566	0.234149	0.226798	0.685212	1.087840	0.571621	0.301511	1.187821	0.207172	0.337252	0.148505	0.759931	0.505552
0.295221	0.636682	0.315098	0.523462	0.296099	0.383741	0.571104	0.975394	0.425291	0.591933	0.230537	0.226841	0.679891	1.074206	0.571076	0.301898	1.172776	0.205177	0.332934	0.146545	0.739443	0.494465
0.295006	0.624823	0.311200	0.501219	0.294178	0.395479	0.576739	0.959692	0.431241	0.585534	0.227188	0.226038	0.674181	1.062183	0.571065	0.301902	1.156439	0.202214	0.332101	0.144633	0.730240	0.483025
0.294734	0.612424	0.307319	0.486554	0.292219	0.403528	0.581489	0.942553	0.438186	0.579353	0.224093	0.224422	0.668001	1.051599	0.571788	0.301073	1.139362	0.198380	0.341747	0.142764	0.726498	0.471643
0.294237	0.599460	0.303304	0.476984	0.290219	0.408293	0.585270	0.923769	0.445787	0.573291	0.221233	0.222039	0.661420	1.042267	0.572221	0.299674	1.122096	0.194274	0.350590	0.140935	0.721624	0.460043
0.293395	0.585768	0.299197	0.466193	0.288178	0.410266	0.588005	0.903199	0.453760	0.566834	0.218585	0.218981	0.654423	1.033881	0.571753	0.297903	1.105015	0.190857	0.358569	0.139140	0.716116	0.448566
0.294746	0.571230	0.295160	0.454650	0.286082	0.409578	0.590138	0.880860	0.461872	0.565188	0.216089	0.215334	0.647005	1.025936	0.570234	0.295593	1.088183	0.187341	0.365646	0.137381	0.709390	0.437184
0.296647	0.555792	0.291027	0.443231	0.283928	0.406199	0.591357	0.856896	0.469911	0.569407	0.213679	0.211210	0.639166	1.017864	0.567618	0.292707	1.071612	0.184054	0.371840	0.135666	0.701997	0.425837
0.297424	0.539593	0.286809	0.433097	0.281712	0.400174	0.591807	0.831529	0.477659	0.572510	0.211304	0.206669	0.630912	1.009252	0.564025	0.289492	1.055388	0.181229	0.377174	0.133972	0.695128	0.414873
0.297101	0.522913	0.282669	0.450923	0.279436	0.391613	0.591727	0.805031	0.484906	0.573385	0.208884	0.201740	0.622244	0.999897	0.559350	0.285696	1.039605	0.178963	0.381620	0.132296	0.689419	0.404056
0.295794	0.506056	0.278476	0.465762	0.277108	0.380593	0.590876	0.777748	0.491612	0.570950	0.206359	0.196453	0.613185	0.989683	0.553666	0.281304	1.024182	0.177223	0.385241	0.130631	0.684199	0.393511
0.298638	0.491831	0.274215	0.476668	0.274726	0.367672	0.589522	0.749954	0.497727	0.564638	0.203679	0.191143	0.603814	0.978443	0.547063	0.276567	1.009036	0.175888	0.388236	0.128976	0.678585	0.383335
0.300838	0.480931	0.270030	0.483947	0.272295	0.356930	0.587661	0.721921	0.503043	0.554370	0.200790	0.192627	0.594105	0.966041	0.539651	0.271126	0.994072	0.174835	0.390695	0.127326	0.673364	0.373404
0.302044	0.469412	0.265801	0.488246	0.269821	0.351593	0.585166	0.693924	0.507449	0.543604	0.197669	0.193669	0.584170	0.952423	0.531584	0.265460	0.979199	0.174767	0.392523	0.125692	0.668105	0.363900
0.302198	0.462801	0.261566	0.490259	0.267314	0.345269	0.582380	0.666172	0.510915	0.541578	0.194285	0.194273	0.573992	0.937606	0.524672	0.259244	0.964312	0.174831	0.393802	0.124065	0.662656	0.354707
0.301331	0.456172	0.257366	0.491196	0.264789	0.338194	0.579100	0.638926	0.513421	0.536427	0.190646	0.194448	0.563670	0.921717	0.520992	0.255446	0.949332	0.174843	0.394494	0.122433	0.658275	0.345861
0.299536	0.449333	0.253597	0.498514	0.262262	0.330556	0.575311	0.612407	0.514901	0.531396	0.186746	0.194222	0.553214	0.905008	0.516806	0.253638	0.934159	0.174632	0.394789	0.120794	0.655596	0.341339
